ProjID,ProjUrl,UserUrl,Title,Category,Subcategory,Cancelled,Goal,Currency,Comments,Updates,Videos,Images,MainImgOrVid,Gif,startD,startM,startY,endD,endM,endY,StartDate,EndDate,Sum of Invests,Country,City,Backed,Created,Unsuccessful,Cancelled,Commented,FacebookFriends,WebsitesAmount,Age,Succeeded
351,700241884/disconnected-a-cyberpunk-journey-through-space-and,700241884,"DISCONNECTED.>>"" A CYBERPUNK JOURNEY THROUGH SPACE & SOUND""",music,electronic music,1,108509,USD,0,0,6,16,0,2,14,10,2014,13,11,2014,41926,41956,106659,Belgium,Brussels,0,1,1,0,0,0,1,32,0
352,503000398/flint-city-hard-cider-co,503000398,Flint City Hard Cider Co.,food,drinks,0,83291,USD,2,4,1,8,1,0,9,6,2016,9,7,2016,42530,42560,83291,Belgium,Antwerp,0,1,0,0,0,1008,2,38,1
353,1024718260/workfix-una-app-de-servicios-confiables-por-gps-re,1024718260,WorkFix... Una APP de servicios confiables por GPS. Reliable,technology,apps,1,162565,MXN,1,0,2,2,1,0,5,7,2017,3,9,2017,42921,42981,160077,Belgium,Ghent,0,1,0,0,0,97,1,49,0
354,greenbulb/sonarpen-worlds-most-affordable-smart-pen-for-ipad,greenbulb,SonarPen: World's most affordable Smart Pen,technology,gadgets,0,180648,HKD,711,38,4,60,1,3,6,2,2018,23,3,2018,43137,43182,180648,Belgium,Bruges,3,2,0,0,366,0,5,41,1
355,simplewordsbooks/dyslexia-decodable-chapter-books-for-dyslexic-kids,simplewordsbooks,Dyslexia: Decodable Chapter Books for Dyslexic Kids,publishing,children's books,0,2950,USD,0,7,0,6,1,0,22,10,2018,14,11,2018,43395,43418,2950,Belgium,Mons,7,3,0,0,4,0,1,28,1
356,edblaze/helping-humaninty-thru-laughter,edblaze,The people's choice comedy tour (Canceled),art,performance art,0,22316,USD,17,2,1,3,0,0,27,4,2015,13,9,2017,42121,42991,22316,Belgium,Brussels,251,4,1,3,4,4683,2,27,1
357,263931548/raef-technological-mechanism-for-laser-music-deliv,263931548,RaeF - Technological Mechanism for Laser/Music Delivery,music,electronic music,1,15133,USD,1,6,1,1,1,0,26,9,2013,3,11,2013,41543,41581,13400,Belgium,Antwerp,9,2,1,0,0,839,1,34,0
358,248938613/n64-wiivc-controller-adapter-with-full-stick-corre,248938613,N64 - WiiVC Controller Adapter with Full Stick Correction,technology,diy electronics,0,213,GBP,4,10,1,18,1,14,22,8,2018,21,10,2018,43334,43394,213,Belgium,Ghent,0,1,0,0,2,0,1,40,1
359,1093102449/dewitte-wired-brute-to-the-namm-show,1093102449,Dewitte Wired : Brut(e) to the Namm Show,technology,sound,0,156261,EUR,1,0,1,10,1,0,29,6,2018,29,7,2018,43280,43310,156261,Belgium,Bruges,0,1,0,0,0,0,1,53,1
360,1794429934/craft-beer-brewery-inside-an-old-church,1794429934,Craft Beer Brewery inside an old Church,food,drinks,1,101344,USD,0,0,0,1,1,0,11,12,2015,9,2,2016,42349,42409,15265,Belgium,Mons,0,4,1,3,0,0,0,48,0
361,1182077826/muhammads-expose-to-be-fair,1182077826,Muhammad's Expose: To Be Fair...,journalism,print,0,14687,USD,0,0,0,1,1,0,17,2,2015,22,10,2017,42052,43030,14687,Austria,Vienna,0,2,2,0,0,224,0,18,1
362,alario/100-3d-printable-pavement-textured-bases-for-wargame,alario,100+ 3D printable pavement textured bases for wargame.,games,gaming hardware,0,56,EUR,38,8,0,21,1,0,12,7,2019,11,8,2019,43658,43688,56,Austria,Graz,0,1,0,0,16,0,1,51,1
363,197300406/safar-film-festival,197300406,SAFAR FILM FESTIVAL,film & video,festivals,1,28768,GBP,0,4,3,6,1,0,27,7,2016,18,8,2016,42578,42600,26170,Austria,Linz,1,1,0,0,0,0,1,30,0
364,nelsonandgeorge/nelson-and-george-american-purveyors-of-fine-tea,nelsonandgeorge,Nelson and George - American Purveyors of Fine Tea,food,drinks,1,7616,USD,1,1,1,13,0,0,20,5,2016,9,6,2016,42510,42530,2032,Austria,Salzburg,0,1,1,0,0,0,1,26,0
365,1480255348/pine-mud,1480255348,Pine Mud,film & video,documentary,0,7906,USD,5,8,1,2,1,0,2,4,2019,2,5,2019,43557,43587,7906,Austria,Innsbruck,26,7,0,1,2,0,2,44,1
366,98881047/seom-spiritual-hip-hop-cd-album-mit-musikvideo,98881047,"SEOM spiritual hip hop, CD Album mit Musikvideo",music,hip-hop,0,85,EUR,0,1,1,0,0,0,22,7,2015,13,9,2017,42207,42991,85,Austria,Vienna,0,1,1,0,0,0,1,45,1
367,2085985929/ten-ninety-brewing-creators-of-liquid-happiness,2085985929,Ten Ninety Brewery: Creators of Liquid Happiness... beer,food,drinks,1,81491,USD,0,0,1,9,0,0,11,7,2017,31,7,2017,42927,42947,79220,Austria,Graz,0,1,1,0,0,0,3,50,0
368,729873622/profiles-in-science,729873622,Profiles in Science (Canceled),publishing,academic,1,15768,USD,0,10,0,2,1,0,4,1,2016,3,2,2016,42373,42403,12999,Austria,Linz,0,1,0,1,0,218,1,32,0
369,748813088/motivated-musician-making-miracles,748813088,Motivated Musician Making Miracles,music,hip-hop,0,2221,USD,0,0,1,0,0,0,9,3,2017,8,4,2017,42803,42833,2221,Austria,Salzburg,0,1,1,0,0,2802,2,65,1
370,micheldulisch/sophie-at-a-short-film,micheldulisch,SOPHIE (AT) - A Short Film,film & video,shorts,1,32095,EUR,0,0,0,25,1,0,21,11,2018,21,12,2018,43425,43455,21694,Austria,Innsbruck,2,1,0,0,1,0,3,19,0
371,murrrtv/murrrtv,murrrtv,MurrrTV,film & video,animation,1,439992,MXN,2,5,2,9,1,0,7,6,2019,7,7,2019,43623,43653,52555,Austria,Vienna,1,1,0,0,1,0,3,28,0
372,1690923413/mind-the-gap-ep-and-producer-equipment,1690923413,Mind the Gap! Ep & Producer Equipment,music,electronic music,0,1427,GBP,6,3,1,0,0,0,11,7,2014,25,8,2014,41831,41876,1427,Austria,Graz,6,1,1,0,3,701,2,31,1
373,294665422/the-owner-is-in,294665422,THE OWNER IS IN,film & video,drama,0,12779,USD,0,0,1,1,1,0,9,10,2018,13,11,2018,43382,43417,12779,Austria,Linz,0,1,0,0,0,0,0,34,1
374,1658258814/dobher-hip-hop-rap-album,1658258814,DOBHER Hip Hop Rap Album,music,hip-hop,1,6827,EUR,0,0,2,1,1,0,18,1,2017,19,3,2017,42753,42813,70,Austria,Salzburg,0,1,1,0,0,3167,2,63,0
375,523606482/alter-schwarzmarkt,523606482,Alter Schwarzmarkt,music,electronic music,1,81169,EUR,0,0,0,1,1,0,29,5,2016,28,7,2016,42519,42579,6320,Austria,Innsbruck,0,1,1,0,0,0,1,57,0
376,1313324524/hermes-mail-x-a-continuation-of-eudora-in-cocoa-fo,1313324524,HERMES Mail/X: A continuation of Eudora in Cocoa for the Mac,technology,software,1,19261,CAD,2,0,0,1,1,0,18,12,2018,16,2,2019,43452,43512,18082,Austria,Vienna,0,2,0,0,28,2349,0,55,0
377,livinglight/living-lights-second-album-tales-from-the-karman-l,livinglight,"Living Light's Second Album Tales from the Karman Line""""",music,electronic music,0,67441,USD,3,11,2,8,1,0,3,11,2014,3,12,2014,41946,41976,67441,Austria,Graz,6,2,0,0,2,5000,5,35,1
379,marylizbender/guidance-internal-lessons-from-astronauts-ar-book-and-film,marylizbender,Guidance Internal: Lessons from Astronauts (film & AR book),film & video,documentary,1,527146,USD,8,14,12,39,1,2,30,5,2019,11,7,2019,43615,43657,159912,Austria,Linz,12,1,0,0,11,2263,1,39,0
380,ratchetbynature/ratchet-by-nature-needs-you,ratchetbynature,RATCHET BY NATURE NEEDS YOU!!!,music,hip-hop,0,25213,USD,0,0,1,0,0,0,7,12,2014,5,2,2015,41980,42040,25213,Austria,Salzburg,0,1,1,0,0,0,3,42,1
381,1817577237/free-lending-library-bringing-the-love-of-books-to,1817577237,Free Lending Library - Bringing the love of books to ALL,journalism,print,0,42342,USD,0,0,0,1,1,0,18,6,2016,18,7,2016,42539,42569,42342,Austria,Innsbruck,1,1,1,0,0,0,0,27,1
382,1971702344/the-other-side-a-documentary-film,1971702344,The Other Side - a documentary film,film & video,documentary,1,151301,USD,0,3,1,1,1,0,26,3,2019,30,4,2019,43550,43585,2980,Spain,madrid,1,1,0,0,0,1191,0,29,0
383,its/an-academic-research-centre-focusing-on-studying-t,its,An academic research centre focusing on studying Turkey.,publishing,academic,1,50964,EUR,0,0,0,1,1,0,15,7,2015,14,8,2015,42200,42230,10957,Spain,San BartolomÃ© de Tirajana,0,1,1,0,0,0,2,60,0
384,jacobskywalker/aiwake-music-video-shoot,jacobskywalker,aiwake music video shoot,music,electronic music,0,1516,CAD,2,0,0,1,1,0,21,3,2019,4,4,2019,43545,43559,1516,Russia,Moscow,1,1,0,0,1,0,1,54,1
385,tomgraves/my-afternoon-with-louise-brooks,tomgraves,My Afternoon With Louise Brooks,publishing,nonfiction,0,39,USD,0,3,0,1,1,0,19,6,2019,18,8,2019,43635,43695,39,Russia,Moscow,0,1,0,0,1,0,0,23,1
386,cavsfilms/hoon,cavsfilms,HOON,film & video,narrative film,1,88157,USD,0,5,1,9,1,0,16,1,2019,20,2,2019,43481,43516,36320,Russia,Sochi,12,2,1,0,0,1551,0,42,0
387,1388013965/the-breakfast-club-vegan-cafe,1388013965,The Breakfast Club Vegan Cafe,food,vegan,0,13124,USD,2,1,1,9,0,0,22,4,2017,22,5,2017,42847,42877,13124,Singapore,Singapore,1,1,1,0,0,487,8,49,1
388,1372426909/jiyve,1372426909,Jiyve,food,drinks,0,5276,USD,0,0,0,4,1,0,29,6,2018,29,7,2018,43280,43310,5276,Singapore,Singapore,0,2,1,1,0,354,1,56,1
389,1576110737/heavens-cry-tidy-picture-disc,1576110737,Heaven's Cry Tidy Picture Disc,music,electronic music,1,6147,GBP,20,2,0,1,1,0,24,2,2017,26,3,2017,42790,42820,659,United States,Shreveport,2,2,1,0,6,4985,1,46,0
390,anyaanti/fading-wonders-climate-change-awareness-photo-proj,anyaanti,Fading wonders: Climate change awareness photo project,photography,fine art,0,20467,USD,1,1,1,9,0,0,12,6,2018,12,7,2018,43263,43293,20467,United States,Beaumont,1,1,1,0,0,0,4,40,1
391,isoprax/fun-in-the-murky-presents-music-it-likes-on-vinyl,isoprax,Fun in the Murky Presents... Music it likes on vinyl!,music,electronic music,0,692,CAD,1,11,5,1,1,0,14,10,2013,13,11,2013,41561,41591,692,United States,Orlando,10,1,0,0,0,0,3,40,1
392,354624113/coming-in-first-place,354624113,coming in first place,publishing,fiction,1,127606,CAD,0,6,0,1,1,0,15,1,2019,14,2,2019,43480,43510,7036,United States,New York City,0,3,0,0,0,0,2,25,0
393,540871780/the-keyboard-cat-lounge-by-artists-for-artists,540871780,"The Keyboard Cat Lounge-By Artists, For Artists",art,public art,0,12427,USD,0,9,1,7,0,0,3,8,2016,16,9,2016,42585,42629,12427,Canada,Carleton Place,0,2,2,0,0,0,0,57,1
394,876729147/megabattery-portable-mini-powerwall-station,876729147,MegaBattery ג€“ Portable mini powerwall station,technology,diy electronics,0,28911,HKD,9,0,1,6,1,0,30,11,2017,12,12,2017,43069,43081,28911,United States,Port Charlotte,0,3,1,1,10,84,0,51,1
396,1758565723/the-diea-lone-music-project,1758565723,The Diea Lone Music Project,music,hip-hop,0,26,USD,0,0,1,0,0,0,27,11,2015,27,12,2015,42335,42365,26,United States,San Francisco,0,1,1,0,0,0,1,24,1
397,2016941988/bayside-brewery-new-yorks-biggest-craft-brewery-op,2016941988,Bayside Brewery - New York's biggest craft brewery opening,food,drinks,0,254919,USD,2,2,2,20,1,0,24,12,2015,23,1,2016,42362,42392,254919,Germany,Hamburg,1,1,0,0,0,1082,3,43,1
398,1163009170/nightlight-daily-horoscopes-2019,nightlight2020,Nightlight Daily Horoscopes 2019,publishing,nonfiction,1,190107,USD,0,0,1,1,1,0,19,11,2018,1,1,2019,43423,43466,132894,United States,Cincinnati,4,6,0,0,2,4995,2,34,0
399,peterhantz/reflecting-political-absurdities-by-drama,peterhantz,Reflecting Political Absurdities by Drama,art,performance art,1,100572,EUR,0,5,1,1,1,0,29,1,2019,25,3,2019,43494,43549,99544,United States,Miami,4,2,0,0,3,2,1,59,0
400,echolondon/over-20000-bends-unique-design-phone-cable-by-echo,echolondon,"IronWire cables: +20,000 bends! Unique design & kevlar braid",technology,gadgets,0,672,GBP,147,3,1,13,1,0,1,10,2017,26,10,2017,43009,43034,672,United States,Charleston,1,2,1,0,31,0,1,22,1
401,1648481266/coin-purse-theatre-presents-othello,1648481266,Coin Purse Theatre Presents Othello,art,performance art,0,1138,USD,0,0,0,1,1,0,19,2,2012,4,4,2012,40958,41003,1138,United States,Akron,0,2,2,0,0,206,0,53,1
402,casadeibambini/una-casa-nel-bosco-un-luogo-incantato-per-bambini-felici,casadeibambini,Una casa nel bosco: un luogo incantato per bambini felici,games,live games,0,77,EUR,0,0,0,6,1,0,3,7,2019,26,8,2019,43649,43703,77,Germany,Berlin,0,1,1,0,0,0,0,41,1
403,frewgames/the-phantom-treasures-of-drakon-board-game,frewgames,The Phantom: Treasures of Drakon board game,games,tabletop games,1,640095,AUD,197,25,5,52,1,0,28,3,2019,29,4,2019,43552,43584,19685,United States,Kansas City,0,1,0,0,85,0,1,38,0
404,sailingexpedition/sailing-expedition,sailingexpedition,Sailing Expedition,art,public art,1,501370,NOK,0,0,1,0,0,0,4,6,2019,6,6,2019,43620,43622,211838,United States,Houston,2,1,1,0,0,0,2,19,0
406,1070627471/ice-fantasies-shivers-photography-e-book-18,1070627471,Ice fantasies-Shivers-Photography e-book 18+,photography,fine art,0,1607,CAD,0,1,0,4,1,0,24,11,2016,24,12,2016,42698,42728,1607,Canada,Carman,0,1,1,0,0,0,1,21,1
407,1549591251/uso-spectacular,1549591251,USO Spectacular,dance,performances,0,1372,USD,1,4,0,1,1,0,6,5,2018,21,6,2018,43226,43272,1372,Germany,Dortmund,1,1,0,0,0,0,1,31,1
408,1221142951/the-story-of-a-son,1221142951,THE STORY OF A SON,film & video,drama,0,12901,DKK,0,6,1,2,1,0,28,5,2018,1,7,2018,43248,43282,12901,United States,Houston,0,2,0,0,0,543,0,34,1
409,approachingnirvana/help-make-approaching-nirvanas-next-album-a-realit,approachingnirvana,Help Make Approaching Nirvana's Next Album a Reality,music,electronic music,1,40690,USD,48,9,1,2,1,0,15,12,2011,13,2,2012,40892,40952,39223,Germany,Stuttgart,0,2,0,0,11,0,4,43,0
410,focustvusa/interactive-mobile-tv,focustvusa,COMPROMISED BY KICK WHATEVER (Canceled),film & video,television,0,13,USD,0,0,1,0,0,0,4,7,2019,13,8,2019,43650,43690,13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1
411,558038067/buddha-lounge-burning-man-sound-and-art-installati,558038067,Burning Man: Buddha Lounge Theme Camp & Pixel Heart Visuals,art,performance art,0,6397,USD,5,3,1,1,1,0,3,8,2013,30,8,2013,41489,41516,6397,Canada,Niagara Falls  Ontario,5,1,0,0,0,1315,2,51,1
412,villageteaco/village-tea-company,villageteaco,Village Tea Company,food,drinks,0,19259,USD,0,0,6,21,0,0,2,5,2017,1,6,2017,42857,42887,19259,United States,Tacoma,0,1,1,0,0,416,1,34,1
413,michieldewit/rollecate,michieldewit,Rollecate: a fast track-laying game,games,tabletop games,0,3850,EUR,59,27,6,18,1,0,4,5,2019,18,5,2019,43589,43603,3850,Norway,Oslo,38,1,0,0,33,0,2,60,1
414,255192978/desserts-parlour,255192978,Desserts Parlour,food,drinks,0,10541,GBP,0,0,0,1,1,0,11,11,2017,1,12,2017,43050,43070,10541,Norway,Oslo,0,1,1,0,0,373,0,61,1
415,1005212018/project-vcard,1005212018,Project vCard,technology,apps,1,1869,SGD,4,0,1,11,1,0,19,11,2018,17,1,2019,43423,43482,121,United States,Naples,0,1,0,0,2,0,0,34,0
416,641442052/the-jon-spear-band-is-recording-its-3rd-cd-with-yo,641442052,The Jon Spear Band is recording its 3rd CD ג€“ with your help!,music,blues,0,35185,USD,2,0,1,8,1,0,9,3,2017,19,4,2017,42803,42844,35185,United States,Los Angeles,2,1,0,0,0,0,3,51,1
417,1455764286/cnc-machined-precision-wood-dice-purple-heart-and,1455764286,CNC Machined Precision Wood Dice: Purple Heart and More,games,tabletop games,0,3551,USD,39,7,0,9,1,0,24,1,2019,23,2,2019,43489,43519,3551,United States,Abilene,3,8,1,0,72,0,0,63,1
418,91336186/couchtables,91336186,Couchtables,art,performance art,1,3200,CHF,0,0,0,1,1,0,2,10,2015,1,11,2015,42279,42309,2012,United States,Amarillo,0,1,1,0,0,0,0,57,0
419,1011903896/shazam,1011903896,Shazam,music,electronic music,0,18787,USD,0,0,0,1,1,0,15,4,2015,31,5,2015,42109,42155,18787,Germany,Berlin,0,1,1,0,0,0,1,29,1
420,jdscott/moonshot-magazine-2011-season,jdscott,Moonshot Magazine 2011 Season,publishing,periodicals,0,1073,USD,0,6,0,2,1,0,16,5,2011,1,8,2011,40679,40756,1073,United States,Huntington,67,1,0,0,0,0,0,51,1
421,1184328213/the-arts-of-avi,1184328213,The Arts of AVI,music,hip-hop,1,16633,USD,0,0,1,0,0,0,9,6,2018,9,7,2018,43260,43290,498,United States,Cincinnati,0,1,1,0,0,42,3,65,0
422,865452991/brutal-rage-records-4,865452991,Brutal Rage Records 4,music,electronic music,0,813,EUR,0,1,0,1,1,0,28,1,2015,29,3,2015,42032,42092,813,Greece,Athens,0,1,1,0,0,0,0,53,1
423,1783282101/backside-new-album,1783282101,BACKSIDE New Album,music,electronic music,0,55909,USD,0,0,1,0,0,0,2,3,2015,1,4,2015,42065,42095,55909,United States,Boynton Beach,0,1,1,0,0,0,1,51,1
424,1115626352/skiptracing,1115626352,Skiptracing.,film & video,shorts,0,188,EUR,0,1,1,1,1,0,11,12,2018,30,1,2019,43445,43495,188,Germany,Dortmund,0,1,0,0,0,535,0,44,1
425,1342697595/soaring-heights-childrens-performance,1342697595,Soaring Heights Children's Performance,art,performance art,0,13130,USD,0,0,1,0,0,0,2,8,2013,11,9,2013,41488,41528,13130,Canada,Carleton Place,0,1,1,0,0,3282,4,41,1
426,sarbojeetjana/abstract-tube,sarbojeetjana,Abstract Tube,publishing,academic,0,1477,USD,2,1,1,5,1,1,18,7,2018,17,8,2018,43299,43329,1477,Greece,Rhodes,0,1,0,0,1,0,4,58,1
427,1641816110/linklever-the-honest-innovative-and-reliable-bottl,1641816110,"Linklever. The honest, innovative and reliable bottle opener",food,drinks,0,18635,USD,1,1,1,0,0,0,17,11,2014,19,12,2014,41960,41992,18635,Greece,Athens,0,1,1,0,0,614,1,36,1
428,1264089640/wildflower-wine-shop,1264089640,Wildflower Wine Shop,food,drinks,1,53010,USD,0,0,1,5,0,0,12,2,2016,13,3,2016,42412,42442,52138,Greece,Patras,0,1,1,0,0,0,2,54,0
429,931037683/adventure-club-brewing-bayfields-new-brewery,931037683,Adventure Club Brewing- Bayfield's new Brewery,food,drinks,1,171070,USD,0,4,1,3,0,0,20,6,2018,20,7,2018,43271,43301,39659,Greece,Heraklion,1,2,2,0,0,306,3,48,0
430,pinthemapproject/help-launch-pin-the-map-travel-magazine,pinthemapproject,Pin the Map Travel Magazine (Canceled),journalism,print,1,12123,USD,0,0,1,1,0,0,30,3,2016,29,5,2016,42459,42519,9704,Greece,Larissa,0,1,0,1,0,0,3,23,0
431,1825738878/wycombe-punks-the-forgotten-pioneers-of-uk-punk,1825738878,Wycombe Punks - the forgotten pioneers of UK punk,journalism,print,1,8424,GBP,1,2,0,1,1,0,1,6,2015,1,7,2015,42156,42186,1937,Japan,Tokyo,1,1,1,0,1,0,2,25,0
432,lynnemthomas/uncanny-magazine-year-6-raise-the-roof-raise-the-rates,lynnemthomas,"Uncanny Magazine Year 6: Raise the Roof, Raise the Rates!",publishing,periodicals,0,103090,USD,16,23,1,9,1,0,15,7,2019,14,8,2019,43661,43691,103090,Germany,Berlin,9,6,0,0,109,0,2,24,1
433,1848605365/upstate-of-mind-lp,1848605365,UpState of Mind LP,music,hip-hop,0,90,USD,0,0,1,0,0,0,1,4,2015,1,5,2015,42095,42125,90,United States,Fort Lauderdale,0,1,1,0,0,0,1,25,1
434,1848300239/vegas-hip-hop-revue,1848300239,Vegas hip hop revue.,music,hip-hop,0,3441,USD,0,0,0,1,1,0,30,12,2016,30,1,2017,42734,42765,3441,United States,Louisville,0,1,1,0,0,4751,0,43,1
435,1749846754/going-south-documenting-a-drive-to-the-end-of-the,1749846754,Going South: Documenting a Drive to the End of the World,journalism,print,0,62,USD,0,0,0,1,1,0,12,4,2016,27,5,2016,42472,42517,62,Canada,Carman,0,1,1,0,0,0,0,48,1
436,samellos/im-back-pro-low-cost-35mm-digital-back,samellos,Make digital photos and videos with your old analog camera!,technology,camera equipment,0,21732,EUR,162,29,5,76,1,0,6,3,2018,5,4,2018,43165,43195,21732,Norway,Oslo,1,6,2,0,191,658,7,24,1
437,1613836886/continuum-of-autism-spectrum-traits-coast-research,1613836886,Continuum of Autism Spectrum Traits (COAST) Research,publishing,academic,1,9337,USD,0,0,0,1,1,0,26,6,2014,26,7,2014,41816,41846,2101,Germany,Dortmund,2,1,1,0,0,0,1,50,0
438,1345265992/los-angeles-st-davids-day-festival-national-day-of-0,1345265992,Los Angeles St. David's Day Festival-National Day of Wales,art,performance art,0,7268,USD,0,3,0,1,1,0,9,5,2013,8,6,2013,41403,41433,7268,Germany,Frankfurt,0,6,1,2,1,0,1,58,1
439,1761559013/the-hour-after-westerly,1761559013,The Hour After Westerly,film & video,narrative film,0,75818,USD,12,11,1,7,1,0,12,2,2019,9,3,2019,43508,43533,75818,Germany,Hamburg,12,1,0,0,15,0,1,18,1
440,swoonbox/swoonbox-an-event-based-dating-app-for-spontaneous,swoonbox,"SWOONBOX: World's first event-based, AI-driven dating app",technology,apps,0,2478,USD,3,0,1,31,1,1,12,3,2019,11,4,2019,43536,43566,2478,United States,Arvada,1,1,0,0,1,0,1,50,1
441,popplanner/pop-planner-plan-organise-prioritise,popplanner,"Pop Planner - Plan, Organise, Prioritise",publishing,calendars,1,26258,AUD,17,17,1,13,1,0,16,8,2016,23,9,2016,42598,42636,22082,Germany,Berlin,6,2,0,0,3,0,5,42,0
442,2013580549/enivrez-vous-avec-nos-jus-de-fruits-100-bio-et-san,2013580549,Enivrez-vous avec nos jus de fruits 100% BIO et sans gluten,food,drinks,1,102572,EUR,0,0,2,22,0,0,27,10,2016,26,12,2016,42670,42730,3234,Japan,Tokyo,0,1,1,0,0,0,1,33,0
443,chiizfamily/chiiz-toothbrush-40,chiizfamily,CHIIZ: Toothbrush 4.0,technology,gadgets,0,12270,USD,824,13,1,40,1,6,11,6,2018,11,7,2018,43262,43292,12270,Germany,Frankfurt,0,1,0,0,43,0,1,39,1
444,863190396/2016-electronic-dayton-music-festival-edmf-ohio,863190396,2016 Electronic Dayton Music Festival (EDMF Ohio),music,electronic music,0,158187,USD,0,0,1,0,0,0,11,11,2015,28,12,2015,42319,42366,158187,United States,Colorado Springs,0,1,1,0,0,318,2,52,1
445,dastardlydave/a-rasp-of-sand-a-roguelike-tabletop-rpg-experience,dastardlydave,A Rasp of Sand: A Roguelike Tabletop RPG Experience,games,tabletop games,0,284,USD,33,56,0,7,1,0,5,2,2019,1,3,2019,43501,43525,284,Germany,Dortmund,13,1,0,0,21,0,1,58,1
446,1082720051/luxor-expansion-the-mummys-curse,1082720051,Luxor Expansion: The Mummy's Curse,games,tabletop games,0,3557,EUR,382,12,4,15,1,2,14,1,2019,31,1,2019,43479,43496,3557,Norway,Oslo,1,10,1,0,911,0,1,65,1
448,rcamagazine/arc-issue-16-death,rcamagazine,Arc ג€“ Issue 16 ג€“ Death,publishing,periodicals,1,17691,USD,5,10,1,2,1,0,13,2,2012,16,3,2012,40952,40984,14967,United States,Lincoln,5,1,0,0,4,0,3,43,0
449,2099612645/it-takes-money-to-make-money,2099612645,It Takes Money to Make Money,music,hip-hop,0,58,USD,0,0,1,0,0,0,28,4,2016,28,5,2016,42488,42518,58,Germany,Berlin,0,1,1,0,0,1007,5,27,1
450,1680472284/lightsaber-dueling-club,1680472284,Lightsaber Dueling Club,art,performance art,1,2714,USD,0,1,1,0,0,0,29,11,2013,29,12,2013,41607,41637,775,Tanzania,Murfreesboro,0,1,1,0,0,0,0,49,0
451,seanmandrake/audiostorm-tone-lord-multi-mode-clean-boost-effect,seanmandrake,AudioStorm Tone Lord Multi-Mode Clean Boost Effects Pedal,technology,sound,1,14229,GBP,6,20,1,2,1,0,19,9,2017,19,10,2017,42997,43027,2061,Germany,Berlin,0,2,0,0,6,0,4,35,0
452,vanpreston/sometimes-0,vanpreston,"Sometimes""""",music,blues,1,153975,USD,0,0,0,1,1,0,19,4,2015,18,6,2015,42113,42173,153288,United States,Des Moines,0,1,1,0,0,0,4,31,0
453,1562535706/the-25th-reel-loud-silent-film-festival,1562535706,The 25th Reel Loud Silent Film Festival,film & video,festivals,1,5886,USD,0,0,1,0,0,0,19,1,2016,28,2,2016,42388,42428,4411,Greece,Rhodes,0,1,1,0,0,0,3,44,0
